# Solar longitude: 30 degrees
# Comet distance: 10 km
longitude_deg,latitude_deg,dsmc_wind_m_s,computed_wind_z_m_s,difference_m_s,relative_error_percent
47.400000,31.600000,6.586000e+02,6.625336e+02,3.933644e+00,0.60
50.800000,31.500000,6.938000e+02,6.686659e+02,-2.513412e+01,-3.62
45.400000,32.400000,6.521000e+02,6.567453e+02,4.645279e+00,0.71
25.500000,18.400000,6.750000e+02,6.791858e+02,4.185835e+00,0.62
53.200000,14.600000,6.929000e+02,7.047762e+02,1.187623e+01,1.71
17.800000,14.000000,6.530000e+02,6.762077e+02,2.320771e+01,3.55
18.000000,13.400000,6.470000e+02,6.780253e+02,3.102535e+01,4.80
8.600000,8.300000,6.471000e+02,6.572472e+02,1.014717e+01,1.57
15.800000,13.600000,6.699000e+02,6.714722e+02,1.572234e+00,0.23
38.200000,41.400000,6.143000e+02,6.180637e+02,3.763728e+00,0.61
52.800000,34.000000,6.742000e+02,6.679519e+02,-6.248125e+00,-0.93
36.000000,33.700000,6.392000e+02,6.315867e+02,-7.613335e+00,-1.19
54.600000,22.300000,6.898000e+02,6.900572e+02,2.572295e-01,0.04
55.400000,25.400000,6.899000e+02,6.852800e+02,-4.619992e+00,-0.67
30.500000,16.900000,6.838000e+02,6.903068e+02,6.506845e+00,0.95
35.700000,20.600000,6.984000e+02,6.833665e+02,-1.503345e+01,-2.15
26.100000,41.900000,5.481000e+02,5.773991e+02,2.929913e+01,5.35
30.100000,39.400000,6.154000e+02,5.961417e+02,-1.925829e+01,-3.13
30.000000,30.300000,6.186000e+02,6.324544e+02,1.385436e+01,2.24
25.800000,29.100000,6.464000e+02,6.298106e+02,-1.658940e+01,-2.57
24.500000,33.500000,6.161000e+02,6.033870e+02,-1.271303e+01,-2.06
28.100000,16.100000,7.063000e+02,6.898350e+02,-1.646499e+01,-2.33
37.400000,8.200000,7.199000e+02,7.172732e+02,-2.626763e+00,-0.36
28.100000,12.200000,7.003000e+02,6.990140e+02,-1.286047e+00,-0.18
34.500000,2.900000,7.376000e+02,7.214229e+02,-1.617713e+01,-2.19
21.200000,30.600000,6.244000e+02,6.107662e+02,-1.363375e+01,-2.18
17.200000,32.300000,6.018000e+02,5.901822e+02,-1.161780e+01,-1.93
38.700000,15.300000,6.966000e+02,7.026752e+02,6.075173e+00,0.87
37.900000,14.600000,7.138000e+02,7.038914e+02,-9.908631e+00,-1.39
35.600000,14.400000,6.944000e+02,7.023471e+02,7.947074e+00,1.14
36.100000,13.700000,6.948000e+02,7.045635e+02,9.763502e+00,1.41
38.000000,13.400000,7.029000e+02,7.070067e+02,4.106661e+00,0.58
46.200000,16.600000,6.940000e+02,7.027804e+02,8.780424e+00,1.27
36.500000,18.200000,7.131000e+02,6.922693e+02,-2.083067e+01,-2.92
34.700000,15.000000,6.933000e+02,6.999337e+02,6.633675e+00,0.96
56.900000,11.700000,7.012000e+02,7.051151e+02,3.915129e+00,0.56
55.600000,26.100000,6.893000e+02,6.843540e+02,-4.945987e+00,-0.72
6.100000,1.900000,6.517000e+02,6.623751e+02,1.067506e+01,1.64
6.800000,3.000000,6.574000e+02,6.617654e+02,4.365444e+00,0.66
57.100000,23.700000,6.839000e+02,6.888598e+02,4.959817e+00,0.73
56.000000,22.000000,6.965000e+02,6.908771e+02,-5.622927e+00,-0.81
55.200000,15.500000,7.020000e+02,7.014939e+02,-5.061430e-01,-0.07
53.700000,20.100000,6.785000e+02,6.940279e+02,1.552787e+01,2.29
46.500000,19.300000,6.909000e+02,6.954779e+02,4.577896e+00,0.66
52.700000,19.600000,6.779000e+02,6.951319e+02,1.723189e+01,2.54
55.100000,18.900000,6.936000e+02,6.959103e+02,2.310254e+00,0.33
58.500000,10.000000,7.124000e+02,7.046368e+02,-7.763182e+00,-1.09
22.400000,12.800000,6.688000e+02,6.890162e+02,2.021617e+01,3.02
17.600000,11.000000,6.704000e+02,6.813735e+02,1.097348e+01,1.64
29.900000,8.300000,7.113000e+02,7.078672e+02,-3.432802e+00,-0.48
21.900000,11.900000,6.619000e+02,6.897330e+02,2.783296e+01,4.21
18.500000,12.700000,6.859000e+02,6.807031e+02,-5.196942e+00,-0.76
13.400000,11.400000,6.787000e+02,6.682071e+02,-1.049293e+01,-1.55
24.000000,7.300000,6.958000e+02,7.001551e+02,4.355087e+00,0.63
39.300000,33.500000,6.198000e+02,6.402374e+02,2.043736e+01,3.30
41.800000,33.000000,6.410000e+02,6.475028e+02,6.502766e+00,1.01
34.700000,36.000000,6.361000e+02,6.202100e+02,-1.588999e+01,-2.50
28.700000,30.200000,6.260000e+02,6.302007e+02,4.200662e+00,0.67
52.800000,29.100000,6.722000e+02,6.762210e+02,4.021039e+00,0.60
16.700000,14.200000,6.373000e+02,6.727530e+02,3.545299e+01,5.56
51.900000,39.700000,6.706000e+02,6.586038e+02,-1.199625e+01,-1.79
55.300000,24.700000,6.911000e+02,6.863260e+02,-4.773995e+00,-0.69
34.100000,31.200000,6.543000e+02,6.370622e+02,-1.723784e+01,-2.63
26.900000,27.100000,6.340000e+02,6.425978e+02,8.597818e+00,1.36
30.200000,27.800000,6.360000e+02,6.450731e+02,9.073055e+00,1.43
33.600000,23.400000,6.738000e+02,6.701648e+02,-3.635215e+00,-0.54
26.600000,25.800000,6.475000e+02,6.487331e+02,1.233077e+00,0.19
29.300000,23.200000,6.679000e+02,6.653563e+02,-2.543722e+00,-0.38
28.200000,30.100000,6.335000e+02,6.296437e+02,-3.856285e+00,-0.61
21.400000,37.400000,5.806000e+02,5.765094e+02,-4.090598e+00,-0.70
24.400000,34.600000,6.573000e+02,5.976750e+02,-5.962497e+01,-9.07
25.900000,35.600000,6.119000e+02,5.971874e+02,-1.471262e+01,-2.40
48.300000,30.600000,6.543000e+02,6.664639e+02,1.216387e+01,1.86
54.700000,29.200000,6.922000e+02,6.785422e+02,-1.365780e+01,-1.97
52.800000,29.300000,6.830000e+02,6.758544e+02,-7.145646e+00,-1.05
55.700000,22.800000,6.854000e+02,6.895509e+02,4.150855e+00,0.61
57.100000,9.000000,7.099000e+02,7.081116e+02,-1.788378e+00,-0.25
59.600000,18.400000,7.046000e+02,6.953093e+02,-9.290697e+00,-1.32
57.100000,21.200000,7.079000e+02,6.922166e+02,-1.568341e+01,-2.22
53.000000,1.100000,7.098000e+02,7.250628e+02,1.526279e+01,2.15
43.100000,7.400000,7.271000e+02,7.232405e+02,-3.859525e+00,-0.53
53.800000,22.800000,6.864000e+02,6.889126e+02,2.512648e+00,0.37
49.000000,32.900000,6.639000e+02,6.626263e+02,-1.273681e+00,-0.19
47.200000,27.500000,6.789000e+02,6.727907e+02,-6.109341e+00,-0.90
49.200000,31.000000,6.788000e+02,6.670355e+02,-1.176446e+01,-1.73
49.200000,32.600000,6.695000e+02,6.636211e+02,-5.878877e+00,-0.88
46.400000,29.200000,6.519000e+02,6.670323e+02,1.513226e+01,2.32
33.000000,33.300000,6.358000e+02,6.257497e+02,-1.005030e+01,-1.58
38.000000,31.400000,6.300000e+02,6.445871e+02,1.458711e+01,2.32
22.200000,41.500000,5.408000e+02,5.657418e+02,2.494176e+01,4.61
32.100000,39.800000,5.968000e+02,6.014850e+02,4.684953e+00,0.79
26.300000,40.700000,5.448000e+02,5.806550e+02,3.585504e+01,6.58
24.300000,42.500000,6.093000e+02,5.704624e+02,-3.883764e+01,-6.37
37.500000,16.000000,6.876000e+02,6.997498e+02,1.214976e+01,1.77
10.200000,13.700000,6.380000e+02,6.522935e+02,1.429354e+01,2.24
5.800000,6.400000,6.643000e+02,6.519689e+02,-1.233112e+01,-1.86
27.000000,21.400000,6.966000e+02,6.699011e+02,-2.669894e+01,-3.83
22.900000,15.400000,6.822000e+02,6.840267e+02,1.826745e+00,0.27
29.500000,14.400000,7.117000e+02,6.959453e+02,-1.575469e+01,-2.21
33.000000,14.500000,7.245000e+02,6.995242e+02,-2.497580e+01,-3.45
31.200000,14.500000,7.154000e+02,6.976181e+02,-1.778192e+01,-2.49
33.300000,17.200000,7.186000e+02,6.923311e+02,-2.626885e+01,-3.66
30.200000,16.000000,7.015000e+02,6.925761e+02,-8.923916e+00,-1.27
25.200000,17.600000,6.664000e+02,6.813948e+02,1.499478e+01,2.25
29.200000,8.600000,7.163000e+02,7.064833e+02,-9.816693e+00,-1.37
28.900000,24.000000,6.620000e+02,6.611653e+02,-8.347278e-01,-0.13
28.600000,22.900000,6.637000e+02,6.657034e+02,2.003443e+00,0.30
30.100000,25.800000,6.611000e+02,6.545541e+02,-6.545920e+00,-0.99
28.100000,23.700000,6.820000e+02,6.613602e+02,-2.063982e+01,-3.03
34.500000,23.000000,6.790000e+02,6.729038e+02,-6.096238e+00,-0.90
45.200000,35.700000,6.335000e+02,6.485270e+02,1.502700e+01,2.37
46.900000,34.200000,6.512000e+02,6.556164e+02,4.416392e+00,0.68
38.900000,36.100000,6.081000e+02,6.314331e+02,2.333310e+01,3.84
47.200000,35.000000,6.460000e+02,6.546106e+02,8.610595e+00,1.33
57.700000,13.800000,7.145000e+02,7.014859e+02,-1.301410e+01,-1.82
55.100000,16.900000,6.947000e+02,6.992619e+02,4.561932e+00,0.66
55.800000,17.400000,6.933000e+02,6.980490e+02,4.748981e+00,0.68
58.100000,10.200000,7.000000e+02,7.050719e+02,5.071866e+00,0.72
25.900000,22.000000,6.455000e+02,6.656864e+02,2.018636e+01,3.13
25.800000,25.600000,6.571000e+02,6.483280e+02,-8.772035e+00,-1.33
26.500000,20.700000,6.826000e+02,6.720545e+02,-1.054554e+01,-1.54
26.200000,24.400000,6.459000e+02,6.550238e+02,9.123830e+00,1.41
42.300000,31.100000,6.391000e+02,6.543377e+02,1.523768e+01,2.38
40.200000,39.900000,6.092000e+02,6.266514e+02,1.745144e+01,2.86
41.100000,35.100000,5.942000e+02,6.398924e+02,4.569236e+01,7.69
37.500000,38.700000,6.066000e+02,6.208725e+02,1.427251e+01,2.35
41.400000,39.600000,6.238000e+02,6.307394e+02,6.939392e+00,1.11
42.800000,37.000000,6.554000e+02,6.396838e+02,-1.571622e+01,-2.40
43.800000,33.300000,6.546000e+02,6.510548e+02,-3.545219e+00,-0.54
50.600000,13.000000,7.215000e+02,7.100684e+02,-1.143163e+01,-1.58
48.700000,11.600000,7.112000e+02,7.142482e+02,3.048208e+00,0.43
46.300000,13.900000,7.239000e+02,7.096630e+02,-1.423705e+01,-1.97
47.200000,11.600000,7.136000e+02,7.148588e+02,1.258838e+00,0.18
58.500000,18.500000,6.953000e+02,6.954501e+02,1.500618e-01,0.02
57.000000,21.300000,7.019000e+02,6.920678e+02,-9.832218e+00,-1.40
40.100000,9.300000,7.292000e+02,7.177518e+02,-1.144821e+01,-1.57
49.000000,12.600000,7.096000e+02,7.119329e+02,2.332926e+00,0.33
24.000000,21.100000,6.638000e+02,6.664590e+02,2.659009e+00,0.40
22.700000,21.500000,6.667000e+02,6.623880e+02,-4.312029e+00,-0.65
25.000000,21.800000,6.629000e+02,6.651247e+02,2.224689e+00,0.34
16.000000,31.000000,5.601000e+02,5.942449e+02,3.414487e+01,6.10
20.300000,29.300000,6.643000e+02,6.160061e+02,-4.829391e+01,-7.27
16.300000,30.000000,5.923000e+02,6.010170e+02,8.717020e+00,1.47
58.100000,0.700000,7.190000e+02,7.133764e+02,-5.623576e+00,-0.78
59.200000,0.800000,7.101000e+02,7.105071e+02,4.071319e-01,0.06
57.500000,2.500000,7.218000e+02,7.136426e+02,-8.157358e+00,-1.13
60.100000,21.900000,6.953000e+02,6.922849e+02,-3.015133e+00,-0.43
38.800000,12.800000,7.095000e+02,7.091180e+02,-3.819645e-01,-0.05
43.100000,10.300000,7.233000e+02,7.174754e+02,-5.824564e+00,-0.81
40.000000,13.000000,7.279000e+02,7.095586e+02,-1.834142e+01,-2.52
47.700000,11.100000,7.171000e+02,7.157778e+02,-1.322181e+00,-0.18
11.400000,8.600000,6.398000e+02,6.661553e+02,2.635526e+01,4.12
15.600000,9.600000,6.728000e+02,6.779213e+02,5.121298e+00,0.76
34.200000,34.700000,5.670000e+02,6.233698e+02,5.636981e+01,9.94
35.900000,32.500000,6.311000e+02,6.358190e+02,4.719036e+00,0.75
27.600000,33.400000,6.159000e+02,6.118465e+02,-4.053476e+00,-0.66
37.100000,32.500000,6.031000e+02,6.385679e+02,3.546792e+01,5.88
33.600000,29.800000,6.463000e+02,6.421080e+02,-4.191987e+00,-0.65
26.300000,31.300000,6.107000e+02,6.192083e+02,8.508346e+00,1.39
38.800000,43.300000,6.299000e+02,6.178135e+02,-1.208652e+01,-1.92
44.800000,9.900000,7.094000e+02,7.187464e+02,9.346407e+00,1.32
48.000000,18.700000,6.898000e+02,6.974164e+02,7.616434e+00,1.10
45.100000,12.600000,7.140000e+02,7.127512e+02,-1.248767e+00,-0.17
5.200000,5.900000,6.287000e+02,6.513006e+02,2.260058e+01,3.59
31.900000,34.700000,5.987000e+02,6.173061e+02,1.860607e+01,3.11
18.400000,14.100000,6.467000e+02,6.775307e+02,3.083071e+01,4.77
13.700000,18.300000,6.324000e+02,6.517017e+02,1.930170e+01,3.05
24.000000,18.500000,6.724000e+02,6.764902e+02,4.090245e+00,0.61
24.300000,18.600000,6.638000e+02,6.766324e+02,1.283236e+01,1.93
20.300000,14.600000,6.928000e+02,6.808558e+02,-1.194419e+01,-1.72
22.700000,14.500000,6.721000e+02,6.859021e+02,1.380212e+01,2.05
24.300000,12.000000,6.711000e+02,6.938592e+02,2.275920e+01,3.39
37.500000,34.700000,6.158000e+02,6.319365e+02,1.613649e+01,2.62
30.600000,13.700000,6.851000e+02,6.988619e+02,1.376187e+01,2.01
61.100000,20.900000,7.038000e+02,6.934823e+02,-1.031768e+01,-1.47
18.500000,29.700000,5.792000e+02,6.089624e+02,2.976243e+01,5.14
19.500000,21.400000,6.646000e+02,6.560252e+02,-8.574759e+00,-1.29
13.600000,19.500000,6.043000e+02,6.469714e+02,4.267143e+01,7.06
21.100000,20.000000,6.163000e+02,6.654809e+02,4.918094e+01,7.98
27.400000,6.000000,7.169000e+02,7.072243e+02,-9.675736e+00,-1.35
26.900000,1.000000,7.037000e+02,7.119267e+02,8.226699e+00,1.17
11.100000,7.600000,6.472000e+02,6.667121e+02,1.951207e+01,3.01
9.600000,7.800000,6.660000e+02,6.614480e+02,-4.552044e+00,-0.68
6.200000,10.700000,6.485000e+02,6.442562e+02,-4.243754e+00,-0.65
27.400000,5.100000,7.051000e+02,7.082550e+02,3.155045e+00,0.45
45.200000,11.200000,7.236000e+02,7.159681e+02,-7.631896e+00,-1.05
43.800000,18.400000,6.807000e+02,6.970007e+02,1.630070e+01,2.39
47.700000,16.400000,6.938000e+02,7.033470e+02,9.547043e+00,1.38
40.700000,20.000000,7.018000e+02,6.900333e+02,-1.176668e+01,-1.68
46.100000,14.000000,7.072000e+02,7.094220e+02,2.221959e+00,0.31
43.300000,26.800000,6.530000e+02,6.698656e+02,1.686564e+01,2.58
47.300000,16.400000,6.925000e+02,7.033634e+02,1.086335e+01,1.57
47.700000,14.200000,7.073000e+02,7.087592e+02,1.459184e+00,0.21
29.100000,5.800000,6.951000e+02,7.100185e+02,1.491854e+01,2.15
44.700000,0.400000,7.204000e+02,7.339965e+02,1.359649e+01,1.89
47.900000,1.200000,7.231000e+02,7.320332e+02,8.933202e+00,1.24
47.900000,1.800000,7.264000e+02,7.313392e+02,4.939246e+00,0.68
27.000000,4.200000,7.119000e+02,7.086187e+02,-3.281291e+00,-0.46
45.900000,42.500000,6.359000e+02,6.402126e+02,4.312586e+00,0.68
46.400000,41.200000,6.415000e+02,6.428708e+02,1.370758e+00,0.21
46.300000,2.300000,7.212000e+02,7.315358e+02,1.033578e+01,1.43
45.600000,1.900000,7.204000e+02,7.321954e+02,1.179540e+01,1.64
40.700000,5.300000,7.281000e+02,7.253413e+02,-2.758704e+00,-0.38
45.300000,0.900000,7.293000e+02,7.334278e+02,4.127818e+00,0.57
41.900000,7.700000,7.189000e+02,7.220799e+02,3.179895e+00,0.44
47.400000,40.400000,6.546000e+02,6.464818e+02,-8.118216e+00,-1.24
45.000000,41.500000,6.420000e+02,6.386113e+02,-3.388702e+00,-0.53
31.400000,9.200000,6.799000e+02,7.084621e+02,2.856211e+01,4.20
56.300000,24.000000,6.899000e+02,6.880023e+02,-1.897696e+00,-0.28
49.900000,1.300000,7.173000e+02,7.299234e+02,1.262337e+01,1.76
50.300000,3.100000,7.131000e+02,7.273203e+02,1.422033e+01,1.99
51.800000,4.900000,7.159000e+02,7.228310e+02,6.931025e+00,0.97
48.800000,5.400000,7.232000e+02,7.256729e+02,2.472941e+00,0.34
26.700000,7.200000,7.082000e+02,7.047128e+02,-3.487188e+00,-0.49
60.400000,16.100000,7.021000e+02,6.970053e+02,-5.094733e+00,-0.73
32.200000,32.600000,6.261000e+02,6.267648e+02,6.647568e-01,0.11
32.100000,29.300000,6.498000e+02,6.414500e+02,-8.350038e+00,-1.29
33.200000,31.400000,6.557000e+02,6.342482e+02,-2.145184e+01,-3.27
39.700000,26.800000,6.598000e+02,6.648340e+02,5.033990e+00,0.76
40.100000,32.600000,6.159000e+02,6.449741e+02,2.907410e+01,4.72
37.500000,25.700000,6.760000e+02,6.659332e+02,-1.006682e+01,-1.49
42.500000,36.200000,6.330000e+02,6.406884e+02,7.688424e+00,1.21
40.600000,35.700000,6.044000e+02,6.370139e+02,3.261393e+01,5.40
40.600000,37.300000,6.115000e+02,6.330525e+02,2.155252e+01,3.52
41.600000,37.700000,6.191000e+02,6.349407e+02,1.584069e+01,2.56
32.400000,36.900000,6.004000e+02,6.106956e+02,1.029556e+01,1.71
42.200000,35.400000,6.462000e+02,6.418640e+02,-4.335965e+00,-0.67
49.100000,16.300000,7.158000e+02,7.033811e+02,-1.241890e+01,-1.73
53.900000,31.600000,6.860000e+02,6.736048e+02,-1.239522e+01,-1.81
49.700000,44.200000,6.483000e+02,6.494256e+02,1.125586e+00,0.17
42.600000,43.100000,6.370000e+02,6.299764e+02,-7.023574e+00,-1.10
39.700000,10.200000,7.247000e+02,7.156113e+02,-9.088748e+00,-1.25
25.400000,12.500000,6.832000e+02,6.946551e+02,1.145507e+01,1.68
28.700000,11.600000,7.166000e+02,7.009268e+02,-1.567323e+01,-2.19
44.100000,36.700000,6.517000e+02,6.437002e+02,-7.999759e+00,-1.23
40.200000,38.100000,6.118000e+02,6.301398e+02,1.833984e+01,3.00
36.500000,41.400000,6.009000e+02,6.125915e+02,1.169152e+01,1.95
47.200000,38.100000,6.473000e+02,6.490795e+02,1.779528e+00,0.27
21.100000,30.000000,6.389000e+02,6.139623e+02,-2.493770e+01,-3.90
14.300000,22.400000,6.468000e+02,6.368408e+02,-9.959188e+00,-1.54
14.800000,21.100000,6.360000e+02,6.443410e+02,8.341028e+00,1.31
17.000000,17.500000,6.895000e+02,6.645470e+02,-2.495298e+01,-3.62
48.100000,4.700000,7.146000e+02,7.272812e+02,1.268122e+01,1.77
48.100000,2.700000,7.163000e+02,7.300765e+02,1.377649e+01,1.92
43.100000,4.900000,7.268000e+02,7.275085e+02,7.085357e-01,0.10
30.900000,12.200000,7.063000e+02,7.024483e+02,-3.851726e+00,-0.55
27.000000,19.100000,6.964000e+02,6.788493e+02,-1.755068e+01,-2.52
31.500000,9.300000,6.943000e+02,7.084271e+02,1.412708e+01,2.03
36.700000,10.500000,7.199000e+02,7.122272e+02,-7.672845e+00,-1.07
40.600000,5.700000,7.307000e+02,7.246175e+02,-6.082459e+00,-0.83
28.300000,8.500000,7.139000e+02,7.053753e+02,-8.524726e+00,-1.19
28.200000,9.400000,7.251000e+02,7.039312e+02,-2.116881e+01,-2.92
31.200000,12.200000,7.109000e+02,7.027958e+02,-8.104160e+00,-1.14
35.100000,12.300000,7.103000e+02,7.068269e+02,-3.473062e+00,-0.49
7.600000,5.300000,6.391000e+02,6.594850e+02,2.038504e+01,3.19
8.100000,7.800000,6.587000e+02,6.564811e+02,-2.218912e+00,-0.34
36.700000,10.000000,6.957000e+02,7.132113e+02,1.751133e+01,2.52
9.100000,9.300000,6.739000e+02,6.571692e+02,-1.673081e+01,-2.48
8.600000,8.100000,6.594000e+02,6.576022e+02,-1.797821e+00,-0.27
12.300000,14.600000,6.459000e+02,6.577588e+02,1.185884e+01,1.84
18.400000,22.400000,6.357000e+02,6.487315e+02,1.303153e+01,2.05
44.000000,34.700000,6.593000e+02,6.479504e+02,-1.134964e+01,-1.72
50.700000,37.800000,6.642000e+02,6.580080e+02,-6.192004e+00,-0.93
50.300000,42.500000,6.739000e+02,6.520921e+02,-2.180788e+01,-3.24
12.500000,10.100000,6.621000e+02,6.674350e+02,5.334972e+00,0.81
39.400000,6.200000,7.205000e+02,7.227224e+02,2.222360e+00,0.31
39.100000,7.400000,7.226000e+02,7.204078e+02,-2.192249e+00,-0.30
57.600000,12.400000,7.043000e+02,7.032944e+02,-1.005647e+00,-0.14
44.200000,28.000000,6.228000e+02,6.672784e+02,4.447840e+01,7.14
44.900000,27.000000,6.472000e+02,6.713235e+02,2.412351e+01,3.73
42.300000,30.500000,6.426000e+02,6.562340e+02,1.363398e+01,2.12
22.300000,43.100000,5.852000e+02,5.631038e+02,-2.209617e+01,-3.78
55.300000,17.200000,6.969000e+02,6.986477e+02,1.747736e+00,0.25
60.600000,5.600000,7.106000e+02,7.043831e+02,-6.216910e+00,-0.87
57.300000,6.000000,7.078000e+02,7.109844e+02,3.184434e+00,0.45
58.200000,2.600000,7.122000e+02,7.118639e+02,-3.361055e-01,-0.05
24.100000,43.700000,5.641000e+02,5.681262e+02,4.026200e+00,0.71
57.200000,17.100000,6.963000e+02,6.977017e+02,1.401738e+00,0.20
8.000000,11.600000,6.480000e+02,6.487844e+02,7.844308e-01,0.12
5.200000,8.600000,6.359000e+02,6.454793e+02,9.579319e+00,1.51
6.900000,10.300000,6.547000e+02,6.475653e+02,-7.134702e+00,-1.09
9.800000,10.000000,6.628000e+02,6.583514e+02,-4.448607e+00,-0.67
13.600000,13.700000,6.610000e+02,6.643136e+02,3.313563e+00,0.50
60.400000,10.800000,7.085000e+02,7.010940e+02,-7.405965e+00,-1.05
53.500000,5.600000,7.188000e+02,7.190503e+02,2.502948e-01,0.03
54.200000,10.100000,7.008000e+02,7.113701e+02,1.057007e+01,1.51
35.300000,11.400000,7.245000e+02,7.089495e+02,-1.555047e+01,-2.15
44.100000,6.200000,7.177000e+02,7.256958e+02,7.995755e+00,1.11
46.000000,11.600000,7.280000e+02,7.150672e+02,-1.293276e+01,-1.78
34.100000,10.200000,7.034000e+02,7.099862e+02,6.586216e+00,0.94
18.000000,16.500000,6.805000e+02,6.703151e+02,-1.018489e+01,-1.50
28.400000,8.300000,7.320000e+02,7.057946e+02,-2.620535e+01,-3.58
35.000000,1.000000,7.388000e+02,7.244366e+02,-1.436345e+01,-1.94
30.100000,5.100000,7.111000e+02,7.123342e+02,1.234170e+00,0.17
30.200000,7.100000,6.980000e+02,7.099430e+02,1.194297e+01,1.71
27.900000,1.100000,7.137000e+02,7.134416e+02,-2.583732e-01,-0.04
32.200000,1.000000,7.287000e+02,7.202771e+02,-8.422891e+00,-1.16
34.300000,7.500000,6.971000e+02,7.147993e+02,1.769932e+01,2.54
49.400000,22.400000,6.839000e+02,6.881760e+02,4.276008e+00,0.63
37.200000,36.900000,5.765000e+02,6.245174e+02,4.801740e+01,8.33
50.600000,35.600000,6.812000e+02,6.609871e+02,-2.021287e+01,-2.97
41.600000,17.500000,7.072000e+02,6.984387e+02,-8.761316e+00,-1.24
45.800000,21.300000,6.915000e+02,6.894375e+02,-2.062539e+00,-0.30
46.300000,27.100000,6.801000e+02,6.727915e+02,-7.308503e+00,-1.07
46.100000,17.300000,7.019000e+02,7.008885e+02,-1.011512e+00,-0.14
46.800000,17.700000,7.065000e+02,6.999244e+02,-6.575589e+00,-0.93
26.900000,31.600000,6.026000e+02,6.190573e+02,1.645726e+01,2.73
30.500000,9.200000,6.908000e+02,7.073103e+02,1.651026e+01,2.39
27.500000,7.900000,7.062000e+02,7.050332e+02,-1.166799e+00,-0.17
18.000000,21.600000,6.429000e+02,6.513880e+02,8.488001e+00,1.32
15.800000,31.400000,5.933000e+02,5.913159e+02,-1.984069e+00,-0.33
27.800000,17.800000,6.917000e+02,6.843314e+02,-7.368624e+00,-1.07
29.700000,14.100000,7.166000e+02,6.968965e+02,-1.970350e+01,-2.75
28.500000,41.100000,6.008000e+02,5.868703e+02,-1.392966e+01,-2.32
5.900000,8.300000,6.476000e+02,6.483457e+02,7.456918e-01,0.12
6.500000,8.900000,6.877000e+02,6.490716e+02,-3.862838e+01,-5.62
7.700000,7.000000,6.724000e+02,6.566447e+02,-1.575535e+01,-2.34
7.200000,9.400000,6.738000e+02,6.504317e+02,-2.336830e+01,-3.47
51.100000,5.500000,7.020000e+02,7.229926e+02,2.099260e+01,2.99
49.200000,13.400000,7.114000e+02,7.100671e+02,-1.332884e+00,-0.19
50.700000,9.700000,7.073000e+02,7.164869e+02,9.186893e+00,1.30
51.600000,10.200000,7.198000e+02,7.146073e+02,-5.192694e+00,-0.72
51.900000,11.100000,7.179000e+02,7.126244e+02,-5.275649e+00,-0.73
53.800000,26.600000,6.796000e+02,6.819003e+02,2.300295e+00,0.34
56.800000,27.300000,6.939000e+02,6.838170e+02,-1.008304e+01,-1.45
55.500000,30.000000,6.868000e+02,6.784453e+02,-8.354704e+00,-1.22
52.000000,30.500000,6.748000e+02,6.724932e+02,-2.306790e+00,-0.34
53.100000,15.800000,6.868000e+02,7.025674e+02,1.576745e+01,2.30
60.300000,12.100000,7.113000e+02,7.002221e+02,-1.107788e+01,-1.56
20.200000,24.600000,6.690000e+02,6.421239e+02,-2.687614e+01,-4.02
28.100000,13.200000,6.838000e+02,6.969743e+02,1.317426e+01,1.93
28.800000,13.700000,6.874000e+02,6.967481e+02,9.348061e+00,1.36
27.600000,16.800000,7.047000e+02,6.871845e+02,-1.751555e+01,-2.49
28.900000,15.700000,7.104000e+02,6.919063e+02,-1.849374e+01,-2.60
29.500000,15.500000,7.090000e+02,6.931462e+02,-1.585382e+01,-2.24
30.400000,3.000000,7.179000e+02,7.152430e+02,-2.656962e+00,-0.37
31.500000,2.500000,7.108000e+02,7.174880e+02,6.687968e+00,0.94
29.700000,6.600000,7.031000e+02,7.098936e+02,6.793642e+00,0.97
58.200000,15.600000,7.014000e+02,6.988933e+02,-2.506653e+00,-0.36
